kp_id,name,subject,subject_zh,stage,grade,curriculum,domain,path,curriculum_points_count,excerpts_count,curriculum_md_chars,has_curriculum_md,textbook_chapter,textbook_chars,has_usable_textbook,exercises_count,errors_count,interactive_count,real_world_count,has_teaching_methods,has_extensions,gap_count,gaps,quality_flags
math-m-variable-and-function,变量与函数,math,数学,middle,8,cn,数与代数,data/kp/math/math-m-variable-and-function.json,4,4,1173,True,第11章 一次函数,5899,True,3,2,0,1,True,True,0,,
phy-h-alternating-current,交变电流,physics,物理,high,12,cn,电磁场与电磁感应,data/kp/physics/phy-h-alternating-current.json,3,3,1303,True,选择性必修二 第5章,5041,True,3,2,0,1,True,True,0,,
phy-h-atomic-models,原子结构（汤姆孙/卢瑟福/玻尔）,physics,物理,high,12,cn,近代物理,data/kp/physics/phy-h-atomic-models.json,3,3,1048,True,,5347,True,3,2,0,1,True,True,0,,
phy-h-atomic-structure-h,原子能级,physics,物理,high,12,cn,近代物理,data/kp/physics/phy-h-atomic-structure-h.json,3,3,952,True,,5502,True,3,2,0,1,True,True,0,,
phy-h-capacitor,电容器,physics,物理,high,11,cn,静电场,data/kp/physics/phy-h-capacitor.json,2,2,1190,True,,5574,True,3,2,0,1,True,True,0,,
phy-h-circuit-analysis,闭合电路与电路分析,physics,物理,high,11,cn,直流电路,data/kp/physics/phy-h-circuit-analysis.json,3,3,1340,True,,5707,True,3,2,0,1,True,True,0,,
phy-h-circular-motion,圆周运动,physics,物理,high,10,cn,运动学,data/kp/physics/phy-h-circular-motion.json,3,3,1016,True,,5532,True,3,2,0,1,True,True,0,,
phy-h-collision-types,碰撞与反冲,physics,物理,high,11,cn,动量,data/kp/physics/phy-h-collision-types.json,3,3,1043,True,,5703,True,3,2,0,1,True,True,0,,
phy-h-common-forces,常见的力,physics,物理,high,10,cn,相互作用与牛顿定律,data/kp/physics/phy-h-common-forces.json,2,2,1053,True,,5718,True,3,2,0,1,True,True,0,,
phy-h-coulomb-law,库仑定律,physics,物理,high,11,cn,静电场,data/kp/physics/phy-h-coulomb-law.json,2,2,1198,True,,5703,True,3,2,0,1,True,True,0,,
phy-h-dc-circuits,恒定电流与欧姆定律,physics,物理,high,11,cn,直流电路,data/kp/physics/phy-h-dc-circuits.json,3,3,1013,True,,5801,True,3,2,0,1,True,True,0,,
phy-h-electric-field,电场与电场强度,physics,物理,high,11,cn,静电场,data/kp/physics/phy-h-electric-field.json,2,2,1187,True,,5014,True,3,2,0,1,True,True,0,,
phy-h-electric-potential,电势与电势能,physics,物理,high,11,cn,静电场,data/kp/physics/phy-h-electric-potential.json,2,2,1231,True,,5798,True,3,2,0,1,True,True,0,,
phy-h-electrical-experiments,电学实验,physics,物理,high,11,cn,直流电路,data/kp/physics/phy-h-electrical-experiments.json,3,3,1011,True,,5703,True,3,2,0,1,True,True,0,,
phy-h-electromagnetic-waves,电磁波,physics,物理,high,12,cn,电磁场与电磁感应,data/kp/physics/phy-h-electromagnetic-waves.json,3,3,960,True,,5678,True,3,2,0,1,True,True,0,,
phy-h-electrostatics,静电现象,physics,物理,high,11,cn,静电场,data/kp/physics/phy-h-electrostatics.json,2,2,1198,True,,5703,True,3,2,0,1,True,True,0,,
phy-h-em-induction,电磁感应,physics,物理,high,12,cn,电磁场与电磁感应,data/kp/physics/phy-h-em-induction.json,3,3,920,True,,5834,True,3,2,0,1,True,True,0,,
phy-h-energy-conservation-general,能量守恒定律,physics,物理,high,11,cn,功与能,data/kp/physics/phy-h-energy-conservation-general.json,2,2,1004,True,,4674,True,3,2,0,1,True,True,0,,
phy-h-energy-conservation-mech,机械能守恒定律,physics,物理,high,10,cn,功与能,data/kp/physics/phy-h-energy-conservation-mech.json,2,2,991,True,,5790,True,3,2,0,1,True,True,0,,
phy-h-force-decomposition,力的合成与分解,physics,物理,high,10,cn,相互作用与牛顿定律,data/kp/physics/phy-h-force-decomposition.json,2,2,1033,True,必修一 第3章,5718,True,3,2,0,1,True,True,0,,
phy-h-free-fall,自由落体运动,physics,物理,high,10,cn,运动学,data/kp/physics/phy-h-free-fall.json,3,3,1061,True,,5703,True,3,2,0,1,True,True,0,,
phy-h-gas-laws,气体实验定律与理想气体（热学）,physics,物理,high,11,cn,热学,data/kp/physics/phy-h-gas-laws.json,3,3,1327,True,,5740,True,3,2,0,1,True,True,0,,
phy-h-gravitation,引力综合,physics,物理,high,10,cn,相互作用与牛顿定律,data/kp/physics/phy-h-gravitation.json,3,3,1018,True,,5718,True,3,2,0,1,True,True,0,,
phy-h-kinematics-linear,直线运动综合,physics,物理,high,10,cn,运动学,data/kp/physics/phy-h-kinematics-linear.json,3,3,1081,True,,5703,True,3,2,0,1,True,True,0,,
phy-h-kinetic-energy-theorem,动能定理,physics,物理,high,10,cn,功与能,data/kp/physics/phy-h-kinetic-energy-theorem.json,2,2,897,True,,5740,True,3,2,0,1,True,True,0,,
phy-h-lorentz-force,洛伦兹力与带电粒子运动,physics,物理,high,12,cn,电磁场与电磁感应,data/kp/physics/phy-h-lorentz-force.json,2,2,1122,True,,5718,True,3,2,0,1,True,True,0,,
phy-h-magnetic-field,磁场,physics,物理,high,12,cn,电磁场与电磁感应,data/kp/physics/phy-h-magnetic-field.json,2,2,1137,True,,5458,True,3,2,0,1,True,True,0,,
phy-h-magnetic-field-h,磁场综合（安培力/磁通量）,physics,物理,high,12,cn,电磁场与电磁感应,data/kp/physics/phy-h-magnetic-field-h.json,2,2,1225,True,,5653,True,3,2,0,1,True,True,0,,
phy-h-mechanical-vibration-wave,机械振动与机械波,physics,物理,high,12,cn,机械振动与波、光学,data/kp/physics/phy-h-mechanical-vibration-wave.json,3,3,984,True,选择性必修一 第2-3章,5820,True,3,2,0,1,True,True,0,,
phy-h-momentum,动量,physics,物理,high,11,cn,动量,data/kp/physics/phy-h-momentum.json,3,3,1019,True,选择性必修一 第1章,5730,True,3,2,0,1,True,True,0,,
phy-h-momentum-conservation,动量守恒定律,physics,物理,high,11,cn,动量,data/kp/physics/phy-h-momentum-conservation.json,2,2,982,True,,4794,True,3,2,0,1,True,True,0,,
phy-h-momentum-impulse,动量与冲量,physics,物理,high,11,cn,动量,data/kp/physics/phy-h-momentum-impulse.json,3,3,1043,True,,5760,True,3,2,0,1,True,True,0,,
phy-h-motion-description,运动的描述,physics,物理,high,10,cn,运动学,data/kp/physics/phy-h-motion-description.json,3,3,1073,True,第1章 机械运动,5703,True,3,2,0,1,True,True,0,,
phy-h-newton-laws,牛顿运动定律,physics,物理,high,10,cn,相互作用与牛顿定律,data/kp/physics/phy-h-newton-laws.json,3,3,1187,True,必修一 第4章,5263,True,3,2,0,1,True,True,0,,
phy-h-nuclear-energy,核能与核反应,physics,物理,high,12,cn,近代物理,data/kp/physics/phy-h-nuclear-energy.json,3,3,1153,True,,5805,True,3,2,0,1,True,True,0,,
phy-h-nuclear-physics,原子核物理,physics,物理,high,12,cn,近代物理,data/kp/physics/phy-h-nuclear-physics.json,3,3,1107,True,,5372,True,3,2,0,1,True,True,0,,
phy-h-photoelectric-effect,光电效应,physics,物理,high,12,cn,近代物理,data/kp/physics/phy-h-photoelectric-effect.json,2,2,1089,True,,5273,True,3,2,0,1,True,True,0,,
phy-h-potential-energy,势能（重力/弹性）,physics,物理,high,10,cn,功与能,data/kp/physics/phy-h-potential-energy.json,2,2,992,True,,5822,True,3,2,0,1,True,True,0,,
phy-h-projectile-motion,抛体运动,physics,物理,high,10,cn,相互作用与牛顿定律,data/kp/physics/phy-h-projectile-motion.json,2,2,961,True,,5738,True,3,2,0,1,True,True,0,,
phy-h-quantum-intro,量子力学初步,physics,物理,high,12,cn,近代物理,data/kp/physics/phy-h-quantum-intro.json,2,2,1153,True,,5826,True,3,2,0,1,True,True,0,,
phy-h-satellite-motion,卫星运动与航天,physics,物理,high,10,cn,相互作用与牛顿定律,data/kp/physics/phy-h-satellite-motion.json,3,3,1015,True,,5703,True,3,2,0,1,True,True,0,,
phy-h-uniform-acceleration,匀变速直线运动,physics,物理,high,10,cn,运动学,data/kp/physics/phy-h-uniform-acceleration.json,3,3,1130,True,,5703,True,3,2,0,1,True,True,0,,
phy-h-universal-gravitation,万有引力定律,physics,物理,high,10,cn,相互作用与牛顿定律,data/kp/physics/phy-h-universal-gravitation.json,3,3,1034,True,,4885,True,3,2,0,1,True,True,0,,
phy-h-wave-optics,光的波动性（干涉/衍射）,physics,物理,high,12,cn,机械振动与波、光学,data/kp/physics/phy-h-wave-optics.json,2,2,1261,True,,5561,True,3,2,0,1,True,True,0,,
phy-h-work-concept,功与功率,physics,物理,high,10,cn,功与能,data/kp/physics/phy-h-work-concept.json,3,3,944,True,,4836,True,3,2,0,1,True,True,0,,
phy-h-work-energy,功能关系综合,physics,物理,high,10,cn,功与能,data/kp/physics/phy-h-work-energy.json,4,4,1011,True,,5507,True,3,2,0,1,True,True,0,,
phy-m-acoustics-cross-disciplinary,声现象跨学科应用,physics,物理,middle,8,cn,声现象,data/kp/physics/phy-m-acoustics-cross-disciplinary.json,2,2,998,True,,5696,True,3,2,0,1,True,True,0,,
phy-m-atmospheric-pressure,大气压强,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-atmospheric-pressure.json,2,2,1051,True,,5764,True,3,2,0,1,True,True,0,,
phy-m-circuit-basics,电路基本连接,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-circuit-basics.json,3,3,891,True,,5700,True,3,2,0,1,True,True,0,,
phy-m-circuit-calculation,电路综合计算,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-circuit-calculation.json,2,2,999,True,,5700,True,3,2,0,1,True,True,0,,
phy-m-current-circuit,电流与电路,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-current-circuit.json,3,3,1110,True,,5757,True,3,2,0,1,True,True,0,,
phy-m-current-measurement,电流的测量,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-current-measurement.json,3,3,983,True,,5034,True,3,2,0,1,True,True,0,,
phy-m-electric-motor,电动机原理,physics,物理,middle,9,cn,电与磁,data/kp/physics/phy-m-electric-motor.json,2,2,1033,True,,5696,True,3,2,0,1,True,True,0,,
phy-m-electric-power,电功率,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-electric-power.json,2,2,1035,True,,5654,True,3,2,0,1,True,True,0,,
phy-m-electrical-safety,家庭电路与安全用电,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-electrical-safety.json,2,2,1123,True,,5700,True,3,2,0,1,True,True,0,,
phy-m-electromagnetic-induction,电磁感应,physics,物理,middle,9,cn,电与磁,data/kp/physics/phy-m-electromagnetic-induction.json,3,3,1041,True,,5827,True,3,2,0,1,True,True,0,,
phy-m-electromagnetism-basic,电流的磁效应,physics,物理,middle,9,cn,电与磁,data/kp/physics/phy-m-electromagnetism-basic.json,2,2,1041,True,,5034,True,3,2,0,1,True,True,0,,
phy-m-energy-conservation,能量转化与守恒定律,physics,物理,middle,9,cn,运动和力,data/kp/physics/phy-m-energy-conservation.json,3,3,1143,True,,5696,True,3,2,0,1,True,True,0,,
phy-m-eye-vision,眼睛与视觉矫正,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-eye-vision.json,2,2,1068,True,,5696,True,3,2,0,1,True,True,0,,
phy-m-fluid-flow,流体压强与流速关系,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-fluid-flow.json,2,2,932,True,,5671,True,3,2,0,1,True,True,0,,
phy-m-force-basics,力的初步认识,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-force-basics.json,3,3,1083,True,,5711,True,3,2,0,1,True,True,0,,
phy-m-friction,摩擦力,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-friction.json,2,2,996,True,第8章 运动和力,5723,True,3,2,0,1,True,True,0,,
phy-m-generator,发电机原理,physics,物理,middle,9,cn,电与磁,data/kp/physics/phy-m-generator.json,3,3,1093,True,,5696,True,3,2,0,1,True,True,0,,
phy-m-gravity,重力,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-gravity.json,2,2,904,True,,5695,True,3,2,0,1,True,True,0,,
phy-m-heat-calculation,热量计算,physics,物理,middle,9,cn,热现象,data/kp/physics/phy-m-heat-calculation.json,3,3,996,True,,5564,True,3,2,0,1,True,True,0,,
phy-m-heat-engine,内燃机与热机效率,physics,物理,middle,9,cn,热现象,data/kp/physics/phy-m-heat-engine.json,4,4,1066,True,,5564,True,3,2,0,1,True,True,0,,
phy-m-internal-energy,内能与热量,physics,物理,middle,9,cn,热现象,data/kp/physics/phy-m-internal-energy.json,2,2,975,True,第13章 内能,5564,True,3,2,0,1,True,True,0,,
phy-m-joule-law,焦耳定律,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-joule-law.json,2,2,926,True,,5696,True,3,2,0,1,True,True,0,,
phy-m-lens,透镜（凸透镜/凹透镜）,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-lens.json,2,2,1100,True,,5696,True,3,2,0,1,True,True,0,,
phy-m-light-dispersion,光的色散,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-light-dispersion.json,2,2,890,True,,5696,True,3,2,0,1,True,True,0,,
phy-m-light-propagation,光的直线传播,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-light-propagation.json,2,2,970,True,第4章 光现象,5696,True,3,2,0,1,True,True,0,,
phy-m-light-reflection,光的反射,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-light-reflection.json,2,2,921,True,第4章 光现象,5776,True,3,2,0,1,True,True,0,,
phy-m-light-refraction,光的折射,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-light-refraction.json,2,2,927,True,,5781,True,3,2,0,1,True,True,0,,
phy-m-liquid-pressure-buoyancy,液体压强与浮力,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-liquid-pressure-buoyancy.json,2,2,1090,True,,5740,True,3,2,0,1,True,True,0,,
phy-m-magnetism-basics,磁现象,physics,物理,middle,9,cn,电与磁,data/kp/physics/phy-m-magnetism-basics.json,2,2,996,True,,5696,True,3,2,0,1,True,True,0,,
phy-m-mass-density,质量与密度,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-mass-density.json,3,3,1081,True,,5717,True,3,2,0,1,True,True,0,,
phy-m-mechanical-energy,机械能（动能/势能）,physics,物理,middle,9,cn,运动和力,data/kp/physics/phy-m-mechanical-energy.json,3,3,1091,True,,5783,True,3,2,0,1,True,True,0,,
phy-m-motion-description,机械运动,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-motion-description.json,3,3,992,True,,5696,True,3,2,0,1,True,True,0,,
phy-m-newton-laws,牛顿第一定律与二力平衡,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-newton-laws.json,2,2,1021,True,,5711,True,3,2,0,1,True,True,0,,
phy-m-noise-control,噪声与声污染,physics,物理,middle,8,cn,声现象,data/kp/physics/phy-m-noise-control.json,2,2,974,True,,5696,True,3,2,0,1,True,True,0,,
phy-m-ohms-law,欧姆定律,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-ohms-law.json,3,3,950,True,第17章 欧姆定律,5533,True,3,2,0,1,True,True,0,,
phy-m-phase-change,物态变化（熔化/汽化/凝固）,physics,物理,middle,8,cn,热现象,data/kp/physics/phy-m-phase-change.json,3,3,1303,True,,5696,True,3,2,0,1,True,True,0,,
phy-m-plane-mirror,平面镜成像,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-plane-mirror.json,2,2,940,True,,5696,True,3,2,0,1,True,True,0,,
phy-m-pressure,压强,physics,物理,middle,8,cn,运动和力,data/kp/physics/phy-m-pressure.json,2,2,921,True,,5671,True,3,2,0,1,True,True,0,,
phy-m-refraction,折射规律应用,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-refraction.json,3,3,997,True,,5696,True,3,2,0,1,True,True,0,,
phy-m-resistance,电阻,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-resistance.json,2,2,950,True,,5193,True,3,2,0,1,True,True,0,,
phy-m-series-parallel,串联与并联电路,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-series-parallel.json,2,2,1038,True,,5700,True,3,2,0,1,True,True,0,,
phy-m-simple-machines,简单机械（杠杆/滑轮）,physics,物理,middle,9,cn,运动和力,data/kp/physics/phy-m-simple-machines.json,2,2,963,True,,5696,True,3,2,0,1,True,True,0,,
phy-m-sound-applications,声的利用（超声/次声）,physics,物理,middle,8,cn,声现象,data/kp/physics/phy-m-sound-applications.json,2,2,1014,True,,5696,True,3,2,0,1,True,True,0,,
phy-m-sound-generation,声音的产生与传播,physics,物理,middle,8,cn,声现象,data/kp/physics/phy-m-sound-generation.json,3,3,1014,True,第2章 第1节,5696,True,3,2,0,1,True,True,0,,
phy-m-sound-properties,声音的特性（音调/响度/音色）,physics,物理,middle,8,cn,声现象,data/kp/physics/phy-m-sound-properties.json,2,2,1031,True,,5696,True,3,2,0,1,True,True,0,,
phy-m-specific-heat,比热容,physics,物理,middle,9,cn,热现象,data/kp/physics/phy-m-specific-heat.json,3,3,966,True,,5564,True,3,2,0,1,True,True,0,,
phy-m-spherical-mirror,球面镜（凹镜/凸镜）,physics,物理,middle,8,cn,光现象,data/kp/physics/phy-m-spherical-mirror.json,2,2,1092,True,,4819,True,3,2,0,1,True,True,0,,
phy-m-static-electricity,静电现象,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-static-electricity.json,2,2,1018,True,,5696,True,3,2,0,1,True,True,0,,
phy-m-thermometer,温度与温度计,physics,物理,middle,8,cn,热现象,data/kp/physics/phy-m-thermometer.json,2,2,983,True,第3章 物态变化,5690,True,3,2,0,1,True,True,0,,
phy-m-voltage,电压,physics,物理,middle,9,cn,电现象与电路,data/kp/physics/phy-m-voltage.json,2,2,1020,True,,5722,True,3,2,0,1,True,True,0,,
phy-m-work-energy,功与功率,physics,物理,middle,9,cn,运动和力,data/kp/physics/phy-m-work-energy.json,3,3,1041,True,,4829,True,3,2,0,1,True,True,0,,
pol-e-g1-u1,我是小学生啦,politics,politics,elementary,1,cn,道德修养,data/kp/politics/pol-e-g1-u1.json,2,2,886,True,第1单元 我是小学生啦,2304,True,3,2,0,1,True,True,0,,
pol-e-g1-u2,过好校园生活,politics,politics,elementary,1,cn,中华优秀传统文化,data/kp/politics/pol-e-g1-u2.json,2,2,845,True,第2单元 过好校园生活,2304,True,3,2,0,1,True,True,0,,
pol-e-g1-u3,养成良好习惯,politics,politics,elementary,1,cn,生命安全与健康,data/kp/politics/pol-e-g1-u3.json,2,2,869,True,第3单元 养成良好习惯,2305,True,3,2,0,1,True,True,0,,
pol-e-g1-u4,我们讲文明,politics,politics,elementary,1,cn,法治启蒙,data/kp/politics/pol-e-g1-u4.json,2,2,871,True,第4单元 我们讲文明,2305,True,3,2,0,1,True,True,0,,
pol-e-g2-u1,过好节假日,politics,politics,elementary,2,cn,道德修养,data/kp/politics/pol-e-g2-u1.json,2,2,861,True,第1单元 过好节假日,708,True,3,2,0,1,True,True,0,,
pol-e-g2-u2,我爱我们班,politics,politics,elementary,2,cn,中华优秀传统文化,data/kp/politics/pol-e-g2-u2.json,2,2,815,True,第2单元 我爱我们班,2300,True,3,2,0,1,True,True,0,,
pol-e-g2-u3,我的家乡美,politics,politics,elementary,2,cn,生命安全与健康,data/kp/politics/pol-e-g2-u3.json,2,2,803,True,第3单元 我的家乡美,2294,True,3,2,0,1,True,True,0,,
pol-e-g2-u4,我爱我们的祖国,politics,politics,elementary,2,cn,法治启蒙,data/kp/politics/pol-e-g2-u4.json,2,2,837,True,第4单元 我爱我们的祖国,2298,True,3,2,0,1,True,True,0,,
pol-e-g3-u1,做学习的主人,politics,politics,elementary,3,cn,道德修养,data/kp/politics/pol-e-g3-u1.json,2,2,830,True,第1单元 做学习的主人,2308,True,3,2,0,1,True,True,0,,
pol-e-g3-u2,学科学 爱科学,politics,politics,elementary,3,cn,中华优秀传统文化,data/kp/politics/pol-e-g3-u2.json,2,2,835,True,第2单元 学科学 爱科学,2300,True,3,2,0,1,True,True,0,,
pol-e-g3-u3,在集体中长大,politics,politics,elementary,3,cn,生命安全与健康,data/kp/politics/pol-e-g3-u3.json,2,2,817,True,第3单元 在集体中长大,2297,True,3,2,0,1,True,True,0,,
pol-e-g3-u4,公共生活靠大家,politics,politics,elementary,3,cn,法治启蒙,data/kp/politics/pol-e-g3-u4.json,2,2,855,True,第4单元 公共生活靠大家,2306,True,3,2,0,1,True,True,0,,
pol-e-g4-u1,与班级共成长,politics,politics,elementary,4,cn,道德修养,data/kp/politics/pol-e-g4-u1.json,2,2,834,True,第1单元 与班级共成长,2308,True,3,2,0,1,True,True,0,,
pol-e-g4-u2,为父母分担,politics,politics,elementary,4,cn,中华优秀传统文化,data/kp/politics/pol-e-g4-u2.json,2,2,823,True,第2单元 为父母分担,2300,True,3,2,0,1,True,True,0,,
pol-e-g4-u3,信息万花筒,politics,politics,elementary,4,cn,生命安全与健康,data/kp/politics/pol-e-g4-u3.json,2,2,803,True,第3单元 信息万花筒,2297,True,3,2,0,1,True,True,0,,
pol-e-g4-u4,让生活多一些绿色,politics,politics,elementary,4,cn,法治启蒙,data/kp/politics/pol-e-g4-u4.json,2,2,859,True,第4单元 让生活多一些绿色,2306,True,3,2,0,1,True,True,0,,
pol-e-g5-u1,面对成长中的新问题,politics,politics,elementary,5,cn,道德修养,data/kp/politics/pol-e-g5-u1.json,2,2,859,True,第1单元 面对成长中的新问题,2295,True,3,2,0,1,True,True,0,,
pol-e-g5-u2,我们是班级的主人,politics,politics,elementary,5,cn,中华优秀传统文化,data/kp/politics/pol-e-g5-u2.json,2,2,833,True,第2单元 我们是班级的主人,2307,True,3,2,0,1,True,True,0,,
pol-e-g5-u3,我们的国土 我们的家园,politics,politics,elementary,5,cn,国情与公民意识,data/kp/politics/pol-e-g5-u3.json,2,2,902,True,第3单元 我们的国土 我们的家园,2280,True,3,2,0,1,True,True,0,,
pol-e-g5-u4,骄人祖先 灿烂文化,politics,politics,elementary,5,cn,中华优秀传统文化,data/kp/politics/pol-e-g5-u4.json,2,2,879,True,第4单元 骄人祖先 灿烂文化,2310,True,3,2,0,1,True,True,0,,
pol-e-g6-u1,我们的守护者,politics,politics,elementary,6,cn,道德修养,data/kp/politics/pol-e-g6-u1.json,2,2,822,True,第1单元 我们的守护者,2311,True,3,2,0,1,True,True,0,,
pol-e-g6-u2,我们是公民,politics,politics,elementary,6,cn,中华优秀传统文化,data/kp/politics/pol-e-g6-u2.json,2,2,808,True,第2单元 我们是公民,2307,True,3,2,0,1,True,True,0,,
pol-e-g6-u3,我们的国家机构,politics,politics,elementary,6,cn,国情与公民意识,data/kp/politics/pol-e-g6-u3.json,2,2,876,True,第3单元 我们的国家机构,2280,True,3,2,0,1,True,True,0,,
pol-e-g6-u4,法律保护我们健康成长,politics,politics,elementary,6,cn,中华优秀传统文化,data/kp/politics/pol-e-g6-u4.json,2,2,860,True,第4单元 法律保护我们健康成长,2311,True,3,2,0,1,True,True,0,,
pol-h-opt1,当代国际政治与经济,politics,politics,high,11,cn,当代国际政治与经济,data/kp/politics/pol-h-opt1.json,3,3,966,True,当代国际政治与经济,2304,True,3,2,0,1,True,True,0,,
pol-h-opt2,法律与生活,politics,politics,high,12,cn,法律与生活,data/kp/politics/pol-h-opt2.json,3,3,952,True,法律与生活,2296,True,3,2,0,1,True,True,0,,
pol-h-opt3,逻辑与思维,politics,politics,high,12,cn,逻辑与思维,data/kp/politics/pol-h-opt3.json,3,3,977,True,逻辑与思维,2296,True,3,2,0,1,True,True,0,,
pol-h-req1,中国特色社会主义,politics,politics,high,10,cn,中国特色社会主义,data/kp/politics/pol-h-req1.json,4,4,1173,True,中国特色社会主义,2355,True,3,2,0,1,True,True,0,,
pol-h-req2,经济与社会,politics,politics,high,10,cn,经济与社会,data/kp/politics/pol-h-req2.json,4,4,977,True,经济与社会,2326,True,3,2,0,1,True,True,0,,
pol-h-req3,政治与法治,politics,politics,high,11,cn,政治与法治,data/kp/politics/pol-h-req3.json,4,4,987,True,政治与法治,2312,True,3,2,0,1,True,True,0,,
pol-h-req4,哲学与文化,politics,politics,high,11,cn,哲学与文化,data/kp/politics/pol-h-req4.json,4,4,1012,True,哲学与文化,2338,True,3,2,0,1,True,True,0,,
pol-m-g7-lo-u1,珍惜青春时光,politics,politics,middle,7,cn,成长中的我,data/kp/politics/pol-m-g7-lo-u1.json,2,2,868,True,第1单元 珍惜青春时光,2313,True,3,2,0,1,True,True,0,,
pol-m-g7-lo-u2,焕发青春活力,politics,politics,middle,7,cn,我与他人和集体,data/kp/politics/pol-m-g7-lo-u2.json,2,2,865,True,第2单元 焕发青春活力,2312,True,3,2,0,1,True,True,0,,
pol-m-g7-lo-u3,传承中华优秀传统文化,politics,politics,middle,7,cn,珍爱生命与健康,data/kp/politics/pol-m-g7-lo-u3.json,2,2,890,True,第3单元 传承中华优秀传统文化,2309,True,3,2,0,1,True,True,0,,
pol-m-g7-lo-u4,生活在法治社会,politics,politics,middle,7,cn,我与国家和社会,data/kp/politics/pol-m-g7-lo-u4.json,2,2,889,True,第4单元 生活在法治社会,2306,True,3,2,0,1,True,True,0,,
pol-m-g7-up-u1,少年有梦,politics,politics,middle,7,cn,成长中的我,data/kp/politics/pol-m-g7-up-u1.json,2,2,856,True,第1单元 少年有梦,2307,True,3,2,0,1,True,True,0,,
pol-m-g7-up-u2,成长的时空,politics,politics,middle,7,cn,我与他人和集体,data/kp/politics/pol-m-g7-up-u2.json,2,2,868,True,第2单元 成长的时空,2312,True,3,2,0,1,True,True,0,,
pol-m-g7-up-u3,珍爱我们的生命,politics,politics,middle,7,cn,珍爱生命与健康,data/kp/politics/pol-m-g7-up-u3.json,2,2,855,True,第3单元 珍爱我们的生命,2309,True,3,2,0,1,True,True,0,,
pol-m-g7-up-u4,追求美好人生,politics,politics,middle,7,cn,我与国家和社会,data/kp/politics/pol-m-g7-up-u4.json,2,2,880,True,第4单元 追求美好人生,2306,True,3,2,0,1,True,True,0,,
pol-m-g8-lo-u1,坚持宪法至上,politics,politics,middle,8,cn,成长中的我,data/kp/politics/pol-m-g8-lo-u1.json,2,2,859,True,第1单元 坚持宪法至上,2320,True,3,2,0,1,True,True,0,,
pol-m-g8-lo-u2,理解权利义务,politics,politics,middle,8,cn,我与他人和集体,data/kp/politics/pol-m-g8-lo-u2.json,2,2,853,True,第2单元 理解权利义务,2322,True,3,2,0,1,True,True,0,,
pol-m-g8-lo-u3,人民当家作主,politics,politics,middle,8,cn,珍爱生命与健康,data/kp/politics/pol-m-g8-lo-u3.json,2,2,861,True,第3单元 人民当家作主,2337,True,3,2,0,1,True,True,0,,
pol-m-g8-lo-u4,崇尚法治精神,politics,politics,middle,8,cn,我与国家和社会,data/kp/politics/pol-m-g8-lo-u4.json,2,2,829,True,第4单元 崇尚法治精神,2297,True,3,2,0,1,True,True,0,,
pol-m-g8-up-u1,走进社会生活,politics,politics,middle,8,cn,成长中的我,data/kp/politics/pol-m-g8-up-u1.json,2,2,861,True,第1单元 走进社会生活,2320,True,3,2,0,1,True,True,0,,
pol-m-g8-up-u2,遵守社会规则,politics,politics,middle,8,cn,我与他人和集体,data/kp/politics/pol-m-g8-up-u2.json,2,2,868,True,第2单元 遵守社会规则,2326,True,3,2,0,1,True,True,0,,
pol-m-g8-up-u3,勇担社会责任,politics,politics,middle,8,cn,珍爱生命与健康,data/kp/politics/pol-m-g8-up-u3.json,2,2,858,True,第3单元 勇担社会责任,2317,True,3,2,0,1,True,True,0,,
